20211227	994	1	1.9142334461212158	1.6037801504135132
20211227	994	2	1.3005635738372803	0.8602787852287292
20211227	994	3	0.791081428527832	0.6597397327423096
20211227	994	4	0.5400919318199158	0.5987347364425659
20211227	994	5	0.3837195932865143	0.3307344913482666
20211227	994	6	0.3140106201171875	0.2504607141017914
20211227	994	7	0.27532312273979187	0.40667006373405457
20211227	994	8	0.22372616827487946	0.22742095589637756
20211227	994	9	0.2316771149635315	0.21472665667533875
20211227	994	10	0.16095596551895142	0.23802848160266876
20211227	994	11	0.13531212508678436	0.24365146458148956
20211227	994	12	0.16965588927268982	0.3024771213531494
20211227	994	13	0.15855053067207336	0.22348885238170624
20211227	994	14	0.12246978282928467	0.3845110833644867
20211227	994	15	0.09154234081506729	0.25265011191368103
20211227	994	16	0.10674086213111877	0.23589685559272766
20211227	994	17	0.14179417490959167	0.2835494875907898
20211227	994	18	0.09530436247587204	0.2107740193605423
20211227	994	19	0.09771040081977844	0.15285049378871918
20211227	994	20	0.07602500915527344	0.19777877628803253
20211227	994	21	0.06396914273500443	0.15911659598350525
20211227	994	22	0.05429019033908844	0.4136018753051758
20211227	994	23	0.07115756720304489	0.12317628413438797
20211227	994	24	0.03635407239198685	0.18224668502807617
20211227	994	25	0.03171143680810928	0.1292029470205307
20211227	994	26	0.08918701857328415	0.41331377625465393
20211227	994	27	0.0636541098356247	0.28145867586135864
20211227	994	28	0.04380110278725624	0.23571424186229706
20211227	994	29	0.05253620445728302	0.2825320363044739
20211227	994	30	0.040640320628881454	0.06261303275823593
20211227	994	31	0.061630729585886	0.23839426040649414
20211227	994	32	0.050247713923454285	0.17099875211715698
20211227	994	33	0.04852934926748276	0.08753529191017151
20211227	994	34	0.04790438711643219	0.187498539686203
20211227	994	35	0.05710498243570328	0.21735484898090363
20211227	994	36	0.04552977904677391	0.2462185025215149
20211227	994	37	0.073056660592556	0.2828497886657715
20211227	994	38	0.025543246418237686	0.25885775685310364
20211227	994	39	0.05689361318945885	0.16852040588855743
20211227	994	40	0.02982128970324993	0.3852750360965729
20211227	994	41	0.03950842469930649	0.3787913918495178
20211227	994	42	0.021913478150963783	0.32588741183280945
20211227	994	43	0.019452638924121857	0.13637381792068481
20211227	994	44	0.08711105585098267	0.3768686354160309
20211227	994	45	0.04931090399622917	0.2326146811246872
20211227	994	46	0.03225645422935486	0.2775169312953949
20211227	994	47	0.012477041222155094	0.17746633291244507
20211227	994	48	0.026763398200273514	0.41747212409973145
20211227	994	49	0.025104112923145294	0.1661086082458496
20211227	994	50	0.03703436627984047	0.2312382608652115
20211227	994	51	0.02401190996170044	0.16380858421325684
20211227	994	52	0.04957994073629379	0.4149594306945801
20211227	994	53	0.020268334075808525	0.37345850467681885
20211227	994	54	0.03660281375050545	0.36116480827331543
20211227	994	55	0.02312241494655609	0.5192509293556213
20211227	994	56	0.04163476824760437	0.3045642077922821
20211227	994	57	0.021309958770871162	0.26756027340888977
20211227	994	58	0.011237668804824352	0.4278387725353241
20211227	994	59	0.017391841858625412	0.11866014450788498
20211227	994	60	0.005823351908475161	0.05043984577059746
20211227	994	61	0.017822079360485077	0.20248441398143768
20211227	994	62	0.02613639645278454	0.32738491892814636
20211227	994	63	0.01855863444507122	0.19802209734916687
20211227	994	64	0.020732346922159195	0.3151790201663971
20211227	994	65	0.030392857268452644	0.23632760345935822
20211227	994	66	0.012184562161564827	0.2618395984172821
20211227	994	67	0.030485758557915688	0.5271635055541992
20211227	994	68	0.023701896890997887	0.36597728729248047
20211227	994	69	0.0070632454007864	0.3331059515476227
20211227	994	70	0.019526606425642967	0.4923712909221649
20211227	994	71	0.028231723234057426	0.42778658866882324
20211227	994	72	0.0787009745836258	0.2311892807483673
20211227	994	73	0.022058231756091118	0.2749195098876953
20211227	994	74	0.0066750734113156796	0.3380391597747803
20211227	994	75	0.014590520411729813	0.3345888555049896
20211227	994	76	0.008046270348131657	0.30514147877693176
20211227	994	77	0.045298315584659576	0.28839173913002014
20211227	994	78	0.029789701104164124	0.3634650707244873
20211227	994	79	0.022484073415398598	0.29170626401901245
20211227	994	80	0.02678932622075081	0.11089121550321579
20211227	994	81	0.03173746168613434	0.1606440395116806
20211227	994	82	0.03998798504471779	0.31852269172668457
20211227	994	83	0.029502416029572487	0.5608317255973816
20211227	994	84	0.00647902162745595	0.2823621928691864
20211227	994	85	0.006835463456809521	0.7957632541656494
20211227	994	86	0.030854178592562675	0.2575005292892456
20211227	994	87	0.01977318339049816	0.5715308785438538
20211227	994	88	0.01023265440016985	0.2304282784461975
20211227	994	89	0.0020215364638715982	0.2737814486026764
20211227	994	90	0.038325607776641846	0.379861444234848
20211227	994	91	0.015362275764346123	0.23381011188030243
20211227	994	92	0.012853325344622135	0.3128474950790405
20211227	994	93	0.01579168252646923	0.3329509496688843
20211227	994	94	0.02477077580988407	0.12734931707382202
20211227	994	95	0.0034042734187096357	0.3673005998134613
20211227	994	96	0.0038568272721022367	0.40682315826416016
20211227	994	97	0.01570986397564411	0.1505386382341385
20211227	994	98	0.006895299069583416	0.11353050917387009
20211227	994	99	0.030740952119231224	0.20533807575702667
20211227	994	100	0.0021042758598923683	0.1972992718219757
